amount,velocity,new_device,new_country,high_risk_merchant,rolling_avg_ratio,time_of_day,ip_risk_score,fraud
93.85361799537182,7,0,0,0,0.7613762547568976,23,0.33370861113902184,0
30.83239349331221,2,0,1,0,1.4555259980522428,20,0.6174815096277165,0
189.1712844793494,8,0,0,0,1.8146509184084816,15,0.23277134043030423,0
18.99546263933289,2,0,1,0,4.369731830313443,6,0.17052412368729153,0
13.452786175860847,3,1,0,0,0.5718481349909639,1,0.6842330265121569,0
116.01816851707967,6,0,0,0,2.2597727340795837,17,0.662522284353982,0
74.70931633152473,5,0,0,0,4.290281485677493,11,0.9394989415641891,1
450.4303995068393,7,0,0,1,4.300402319051681,12,0.2713490317738959,1
352.91157304818677,9,1,0,0,1.8332307756683708,12,0.07455064367977082,0
866.8292679174639,7,0,0,0,1.3947908183996232,7,0.7290071680409873,0
295.0429052087027,4,1,0,1,4.325173600054097,11,0.3308980248526492,1
13.133613160956578,6,0,0,0,1.7362480684552888,2,0.4722149251619493,0
25.47447872310038,2,0,0,0,2.7220801836397586,8,0.7106628896857874,0
23.507047954725902,2,0,0,0,2.7885681102411626,4,0.24929222914887494,0
105.65639497653451,3,1,0,0,4.46210527556866,9,0.808120379564417,1
200.69883810410622,5,0,0,0,4.4747611651349075,22,0.8960912999234932,1
76.5461432836637,0,0,0,0,2.0865598535037604,2,0.006952130531190703,0
142.97523186771116,8,0,0,0,1.5985648501149838,21,0.21876421957307024,0
163.3352394663396,3,0,1,1,1.6330203312141387,1,0.712270589924442,0
32.05415756400399,7,0,0,0,0.731654380624952,4,0.345071248026683,0
201.21647296723552,1,0,0,0,3.167135257457271,22,0.7616196153287176,0
54.266634467161154,5,0,0,0,2.910986078336413,15,0.7983451249845511,0
32.672691076096704,5,0,1,0,1.4910847140449675,2,0.8095010461397154,1
85.74653839908932,6,0,0,0,4.715284949315305,0,0.6756901170392807,1
265.7682660075784,1,1,1,0,3.4699282071538056,15,0.5552008115994623,0
150.85588203878922,1,1,1,0,4.471863544352029,22,0.3390297910487007,0
85.91352316232879,2,1,0,0,4.329178019453807,16,0.16162871409461377,0
457.64610003550115,3,0,0,1,4.881487265398928,17,0.16080805141749865,0
159.13956922778632,5,0,1,0,0.5813391362698439,13,0.3253996981592677,0
274.4715103331581,7,1,0,0,0.9215364552264161,18,0.6363326181858954,0
57.659604049892586,5,1,0,1,2.454774644796929,20,0.5026370931051921,1
172.031180528317,0,0,0,0,0.6094218489415423,16,0.04360377175443375,0
1042.4466797964274,4,1,0,1,1.9883763710173117,13,0.9666548190436696,1
662.7470952260411,0,0,0,0,1.7081368560057058,2,0.1694927466860925,0
162.74739841204556,5,0,0,0,3.267532520146264,21,0.3586467812961639,0
58.64981431388121,9,1,0,0,3.6611783779419915,15,0.5528199769079077,1
70.34036427258314,9,1,1,1,2.80104079487422,3,0.7982951789667752,1
209.94381497756004,2,0,0,0,3.102260634482783,21,0.32815266747473193,0
33.69358068063797,5,0,0,0,4.201702522968462,21,0.5370824271966554,0
79.09837385873679,7,0,0,0,0.884063592471956,12,0.19438003399487302,0
105.98602667987522,2,0,0,1,2.823351567355379,18,0.7951861947687037,0
63.170293087227456,9,0,0,1,4.261910542304927,8,0.6884999007653664,1
11.991108185740568,9,0,0,0,3.7156816521502805,7,0.9346139973397097,1
203.37176869524757,6,0,0,0,0.7147225746124195,15,0.15864644764249103,0
25.60409775887419,4,0,0,1,1.2889862145020234,15,0.09783416065100148,0
135.30359315944665,6,0,0,0,0.7162651588866518,21,0.6350936508676438,0
9.272464804106946,9,0,0,0,3.4641213422852526,3,0.6158511643899138,1
576.0939652653453,1,0,0,1,3.0896338004414554,17,0.5733670416719333,0
27.507963867861918,2,1,0,0,3.431681473360046,10,0.19579113478929644,0
14.376831060631403,1,0,0,0,3.45075185921334,9,0.023271935735825866,0
336.9061012371917,8,0,0,0,4.714916683350682,23,0.7350710438038858,1
325.39916119879564,8,0,0,0,3.0916605886613806,2,0.4126176769114265,1
93.04878239234654,6,0,1,0,1.5736858690565307,22,0.7508710677914974,0
280.9265973710034,8,0,0,0,2.2532813879864158,12,0.8955232284962005,1
98.59769081203424,8,1,0,1,3.545464569909365,19,0.5734378881232861,1
199.84601607810492,4,0,0,0,1.4572755276090303,20,0.7915790437258485,0
311.7662063697483,4,0,0,0,2.4868872561801965,22,0.5459157701649889,0
244.72049835292728,8,0,0,0,0.8784806275174885,12,0.22257641757103053,0
101.05209491309999,9,0,0,0,3.1158743775205204,12,0.3706421470668909,1
335.11508065653544,6,1,0,0,0.8757532251440094,11,0.558404249735805,0
110.40662506099474,9,0,0,0,2.3234093905163773,19,0.11881791626807192,0
25.005246401491256,8,0,0,0,2.3010030179241117,16,0.08289132169335423,0
150.31215125957183,4,1,0,1,0.6942196037775925,20,0.04340078329817276,1
517.1045681111204,4,0,0,0,1.2479694435916382,16,0.6957486889846172,0
121.22555113539018,4,0,0,0,4.618644537510979,9,0.9504114840765587,1
441.9351656906972,7,0,0,0,2.5866428222299196,17,0.26593792496423896,0
89.36529186266424,3,1,0,0,1.892874273288475,19,0.6027818820232985,0
63.204689023129866,2,1,1,0,3.2603683817110545,1,0.08274842003530614,0
418.5645113774236,4,0,0,0,4.94274258191725,16,0.37673896993794076,0
276.9217964147334,8,1,0,0,2.609119219077366,2,0.1338521188006332,0
2.753257367255217,6,1,0,1,4.984865766832574,20,0.585149532325472,1
259.01366132759057,9,1,0,0,1.0812173681817274,18,0.2747317970259088,0
46.44383434216156,0,0,0,0,1.0110091648983306,1,0.4762106967890142,0
356.01142992453407,1,1,0,0,4.444941211962552,16,0.13401522845064073,0
5.841004286418936,4,0,0,0,1.1136716401404638,1,0.350587558806597,0
178.27947513298892,2,1,0,0,4.026438557335144,22,0.5236022760150112,0
239.22862163943702,3,0,0,0,0.7980619003333964,4,0.980032575285477,1
135.69825853347194,2,0,0,0,2.3013522000962663,15,0.6408747448032146,0
40.149271406896325,7,0,1,0,4.8789965717154695,18,0.04086861626647886,1
37.00946881311617,9,0,0,0,2.573504456147266,13,0.36426986104807546,0
140.00103694286608,8,0,0,0,2.8024565609626757,10,0.9208724005318132,1
12.60456551203268,9,1,0,0,4.938156481400668,14,0.370472102791382,1
132.53251293372287,9,0,0,0,0.7805361313005865,23,0.13311692858747826,0
232.41619990949093,6,0,0,0,2.513355650705546,2,0.3971638325040825,0
22.157077749130135,6,0,0,0,1.4515160314844509,11,0.23321641154980122,0
83.99198980075583,8,0,0,0,0.8911412963934067,14,0.7368224753949129,0
163.172491627369,7,0,0,0,2.133870333793858,1,0.24435315546465453,0
